BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0.0031951920496263867,0.00014481807046964857,0.014481807046964857,0.0,0.014481807046964857,0.0,6.034091096837706e-05,0.0,6.034091096837706e-05,0.0,0.0,0.0007240903523482429,0.999244686240575,0.023282078679562463,0.023125192774462507,0.0,0.0017378168456357829
0.6486905635456394,0.0003916383962785956,0.0,0.0,0.0,0.03887573749948994,0.0,0.0,0.0,3.263640247708421e-05,0.0003916383962785956,0.0,0.7049491133014721,0.13766097422796722,0.24852170728765335,0.0,0.004699660755343147
0.6396429323312507,0.00015583142486991133,0.031761561016985324,0.031761561016985324,0.0,0.0,1.298590012868432e-05,1.298590012868432e-05,0.0,0.0,0.0,0.00015583142486991133,0.7012414119146009,0.1353045732825641,0.28069366674110424,0.0,0.0018699770984389357
0.5319605754071101,0.00039093408451048044,0.0,0.0,0.0,0.5792028938244991,0.0,0.0,0.0,3.2577710064511864e-05,0.00039093408451048044,0.0,0.5864011267657206,0.14788810730784485,0.1256282853517505,0.0,0.004691209014125765
0.20263475549473917,0.0002345825988007006,0.11905066889135554,0.11905066889135554,0.0,0.1630576979772038,3.9097177994316364e-05,3.9097177994316364e-05,0.0,1.9548471705858784e-05,0.0004691651976014012,0.0007037477964021017,0.9383303952028024,0.1379032398233247,0.06719588492615161,1.9548471705858784e-05,0.002814991185608407
0.3961335025096115,0.0002530103370109161,0.0,0.0,0.0,0.08130718304788648,0.0,0.0,0.0,6.325258425272903e-05,0.0007590310110327484,0.0,0.8855361795382064,0.17503894699246106,0.14712093578592353,0.0,0.0030361240441309934
0.6457501697584423,0.0004150615659025877,0.02747707566275131,0.02747707566275131,0.0,0.0,3.458832547136034e-05,3.458832547136034e-05,0.0,0.0,0.0,0.0004150615659025877,0.6640985054441403,0.14032553374073964,0.34749604864863043,0.0,0.004980738790831053
0.6205962737135794,0.0003530006247241775,0.1455527475925201,0.11479933316654975,0.030753414425970346,0.0,0.00020591691342222864,0.00011766675724118425,5.8833555120904496e-05,0.0,0.0,0.0038830068719659526,0.6354011245035195,0.27444091743684135,0.31696118267524,0.0,0.00423600749669013
0.5169550253709052,0.0003279536738513477,0.0,0.0,0.0,0.12557626473773142,0.0,0.0,0.0,0.0001366474734226195,0.001967722043108086,0.0,0.8198841846283692,0.17710227265012912,0.1157295399644389,0.0,0.003935444086216172
0.47157107449654834,0.0002774868939605915,0.3784061024251191,0.3784061024251191,0.0,0.0,9.249553882456586e-05,9.249553882456586e-05,0.0,0.0,0.0,0.001109947575842366,0.4717277197330056,0.450587754768951,0.25626077486570004,0.0,0.0033298427275270984
0.2615685828876703,0.0004519077554811766,0.1446104817539765,0.0,0.1446104817539765,0.0,0.00033893081661088247,0.0,0.00030127198762336957,0.0,0.0,0.003615262043849413,0.6778616332217648,0.6502548455749326,0.08594677331794652,0.0,0.0054228930657741195
0.0034544994834000814,0.00018092714915473235,0.04873000884458895,0.008002587934004173,0.04072742091058478,0.0,0.0001326799624520955,3.317004036798492e-05,0.00011609484275818097,0.0,0.0,0.002587257974186875,0.9950992208411059,0.07120971460270509,0.024185571315109917,3.618539002697764e-05,0.0023882381300186543
0.6493490013968595,0.00016083721580756753,0.007237674711340539,0.007237674711340539,0.0,0.016765359994931034,1.3403047704892025e-05,1.3403047704892025e-05,0.0,1.3403047704892025e-05,0.00016083721580756753,0.00016083721580756753,0.7237674711340538,0.17271422151259752,0.15584181534366248,0.0,0.0019300465896908102
0.562033908543149,0.00042530766697127735,0.01941529499723881,0.01941529499723881,0.0,0.21080711952534337,3.5442163811717457e-05,3.5442163811717457e-05,0.0,3.5442163811717457e-05,0.00042530766697127735,0.00042530766697127735,0.7655538005482992,0.18749281861768372,0.13293443488421863,0.0,0.005103692003655328
0.2559983534872084,0.00015802799559456128,0.1168522210624424,0.1168522210624424,0.0,0.0,0.00010535204973903939,0.00010535204973903939,0.0,0.0,0.0,0.001738307951540174,0.9481679735673677,0.06591798581726181,0.0614947798501501,0.0,0.0018963359471347353
0.1811775678745654,0.00021016514631238436,0.0,0.0,0.0,0.19341704482054692,0.0,0.0,0.0,1.7513692137649928e-05,0.00021016514631238436,0.0,0.8406605852495375,0.47011636772682175,0.045149391258090026,1.7513692137649928e-05,0.0025219817557486125
0.483242958639591,0.00019792523024207156,0.1599235860355938,0.1599235860355938,0.0,0.18997996977879963,4.948130756051789e-05,4.948130756051789e-05,0.0,6.597501077228044e-05,0.0011875513814524293,0.0007917009209682862,0.7917009209682863,0.10544302343412738,0.2032644612530817,0.0,0.0023751027629048587
0.13309802541374918,0.00032569668996529436,0.3066890311389198,0.0,0.3066890311389198,0.0,0.00032569668996529436,0.0,0.00032569668996529436,0.0,0.0,0.003908360279583533,0.814241724913236,0.35754638037292036,0.05752148946126807,2.714128226487788e-05,0.003908360279583533
0.4860818582850244,0.0003899184041944924,0.16520842785720644,0.06926510532110963,0.0959433225360968,0.16080198258667192,0.0002599457327691297,6.498653067188348e-05,0.0001949592020972462,3.2493070376739635e-05,0.0007798368083889848,0.003899184041944924,0.7798368083889848,0.22500256057999662,0.19432184888219955,0.0,0.004679020850333909
0.02687184628076164,0.00014074073690218178,0.23305816407509578,0.10073797486625803,0.13232018920883779,0.0,0.00015768177382772082,5.733874865716303e-05,0.0001433469576511166,0.0,0.0,0.005848558211588841,0.946090298933489,0.14775809197277753,0.018632805839251584,0.0,0.002064197015854885
0.20063324351997433,0.0002949642340955014,0.30840575424323335,0.19702136016409016,0.11138439407914323,0.0,0.0002949642340955014,0.0001720623715676311,0.0002949642340955014,0.0,0.0,0.007374105852387534,0.8848927022865042,0.16294777173393743,0.06127010078554478,0.0,0.003539570809146017
0.6325046158578804,0.00023754883367764495,0.0,0.0,0.0,0.12091801024171164,0.0,0.0,0.0,7.918286537627043e-05,0.0009501953347105798,0.0,0.7126465010329349,0.22149501150429515,0.16847129948680287,0.0,0.0028505860041317397
0.6044902556070939,0.00021015540360162324,0.0,0.0,0.0,0.20991344538079457,0.0,0.0,0.0,3.5025970652071744e-05,0.0004203108072032465,0.0,0.6724972915251943,0.2239052212283033,0.2968756292908568,0.0,0.002521864843219479
0.594638637462441,0.0001400515619534104,0.2741229222114102,0.15087754769240905,0.12324537451900117,0.0,0.00011670958827732136,2.3341973676089055e-05,8.169669778896876e-05,0.0,0.0,0.0026609796771147978,0.7002578097670521,0.1406614500923114,0.1521560652366349,0.0,0.001680618743440925
0.05641413421111321,0.0002441018542403043,0.10740481586573389,0.0,0.10740481586573389,0.0,0.000223760114420897,0.0,0.000223760114420897,0.0,0.0,0.005370240793286694,0.9764074169612171,0.13526087536742545,0.04518106533496077,0.0,0.0029292222508836515
0.4679281309118113,0.00029944844899665714,0.3984520952039319,0.3502438893999601,0.04820820580397183,0.0,0.00014972422449832857,4.990817464892585e-05,7.486211224916428e-05,0.0,0.0,0.002395587591973257,0.5988968979933142,0.30567207985530115,0.21249162976328564,0.0,0.0035933813879598852
0.3287844176198347,0.00046561266688122593,0.41805498908597755,0.3326895627399736,0.08536542634600397,0.27297425676895876,0.00042681176651201275,0.0001552040670895197,0.00042681176651201275,0.00011640316672030648,0.001396838000643678,0.008381028003862067,0.5587352002574711,0.45274222389270313,0.08591688681395408,0.0,0.005587352002574712
0.6035943596189269,0.0006372872186672155,0.12558381931056148,0.09473911792706825,0.03084470138349323,0.0,0.00021242886045999893,0.00015932180466680387,0.0001062147488736088,0.0,0.0,0.0031864360933360775,0.6372872186672155,0.3136730360513481,0.3246240285798547,0.0,0.007647446624006586
0.0978037467348591,0.00010473409678067618,0.0,0.0,0.0,0.16731998676701434,0.0,0.0,0.0,2.133476134667465e-05,0.0003840249361902713,0.0,0.9600623404756782,0.20056430621430066,0.022140282836228896,0.0,0.0015360997447610852
0.3684434201528182,0.00012050871770507533,0.12352143564770222,0.12352143564770222,0.0,0.0,1.0042352972517044e-05,1.0042352972517044e-05,0.0,0.0,0.0,0.00024101743541015067,0.9038153827880651,0.08421801085139091,0.09877890700473756,0.0,0.0014461046124609042
0.029104724516503463,0.00010990728905395348,0.003148843831395767,0.003148843831395767,0.0,0.04223317052684668,9.158904118733107e-06,9.158904118733107e-06,0.0,9.158904118733107e-06,0.00010990728905395348,0.00010990728905395348,0.9891656014855813,0.13580475115733948,0.021357674155844265,9.158904118733107e-06,0.0013188874686474417
0.35373616633330174,0.00029017490303874944,0.30162401385064497,0.05265397194040213,0.24897004191024286,0.0,0.00015959618071169414,7.979809035584707e-05,0.00013299692365719893,0.0,0.0,0.0028727312528104942,0.4787885421350824,0.6240845708606063,0.31684709107913683,0.0,0.003830308337080659
0.0659871425595801,7.278739810418343e-05,0.07564066410986742,0.005822991848334675,0.06981767226153275,0.0075045329429907475,6.065614082435349e-05,6.065592246215918e-06,6.065614082435349e-05,6.065592246215918e-06,7.278739810418343e-05,0.0008006613791460177,0.9826298744064763,0.13503775814628577,0.034078821923161674,6.065592246215918e-06,0.0008734487772502011
0.5998802492063678,0.0005732962662871628,0.16912239855471306,0.16912239855471306,0.0,0.05364895509956584,4.7774497758508145e-05,4.7774497758508145e-05,0.0,4.7774497758508145e-05,0.0005732962662871628,0.0011465925325743257,0.6879555195445954,0.2519104394907372,0.20801377672691088,0.0,0.006879555195445954
0.6487171887305706,0.00023698577065268123,0.0,0.0,0.0,0.10183069164318764,0.0,0.0,0.0,9.874415010054074e-05,0.0011849288532634061,0.0,0.7109573119580437,0.18457115212698602,0.17105599178936792,0.0,0.002843829247832175
0.419143843910475,0.00010439920974644603,0.0,0.0,0.0,0.10318360758519009,0.0,0.0,0.0,8.699899345800588e-06,0.00010439920974644603,0.0,0.8873932828447912,0.10535812014193947,0.12289352286268111,0.0,0.0012527905169573523
0.42549982776313505,0.0004881998315586387,0.3164608948129408,0.05614298062924345,0.2603179141836973,0.0,0.0004881998315586387,4.068315656327604e-05,0.0004881998315586387,0.0,0.0,0.013181395452083244,0.5858397978703664,0.5423345655657783,0.10169125551072991,0.0,0.0058583979787036645
0.36239469428402277,0.00022508425169059134,0.1254146941994806,0.11831328605864243,0.007101408140838157,0.0,5.6271062922647836e-05,1.8756945946132048e-05,3.751411697651579e-05,0.0,0.0,0.0011254212584529567,0.9003370067623654,0.09514577998782699,0.1386532133083499,0.0,0.002701011020287096
0.3873680139373196,0.00034337344176533065,0.31748308425622473,0.0,0.31748308425622473,0.0,0.00034337344176533065,0.0,0.00034337344176533065,0.0,0.0,0.004120481301183968,0.34337344176533063,0.4129792840370541,0.5998862260452154,0.0,0.004120481301183968
0.06912483189166116,0.00019781540149693425,0.390764544117044,0.2756557619859779,0.11510878213106604,0.0,0.00013187700026975668,8.242314989552311e-05,6.593840122717759e-05,0.0,0.0,0.0033628618254478823,0.791261605987737,0.35508106358464947,0.03307862833520427,0.0,0.002373784817963211
0.6429620057241897,0.000399739673224847,0.0,0.0,0.0,0.08224130710730643,0.0,0.0,0.0,6.662341211736557e-05,0.000799479346449694,0.0,0.7195314118047246,0.18810389267488858,0.16341323743637617,0.0,0.004796876078698164
0.011690375397842758,9.954111230839e-05,0.0650730113493638,0.04907376836803627,0.015999242981327527,0.0,6.636077471929744e-05,4.147549664219994e-05,4.147549664219994e-05,0.0,0.0,0.0014931166846258502,0.9954111230839001,0.04395617473733416,0.013620006536958999,0.0,0.0011944933477006801
0.259419711672269,0.00015206185531937362,0.022471700979097033,0.0,0.022471700979097033,0.25198022286468585,2.5343693240514043e-05,0.0,2.5343693240514043e-05,3.8015463829843404e-05,0.0006082474212774945,0.00030412371063874723,0.9123711319162416,0.1803549045711262,0.05696168748459769,0.0,0.0018247422638324833
0.5214132325228367,0.000596184793513243,0.30795329324133053,0.09483511510415156,0.213118178137179,0.0,0.000596184793513243,0.00019872806577614984,0.0005465029261154039,0.0,0.0,0.01788554380539729,0.5365663141619187,0.34563772147942556,0.4136894785745752,0.0,0.007154217522158916
0.4580029531803459,0.0004739996144610789,0.147627179923903,0.147627179923903,0.0,0.4531245524663097,0.0001579997134871548,0.0001579997134871548,0.0,3.9499809871885086e-05,0.0004739996144610789,0.0071099942169161835,0.7109994216916183,0.1315455290902983,0.13570577109246595,0.0,0.005687995373532946
0.6612460839183473,0.00016597860121880703,0.12556945096607627,0.12556945096607627,0.0,0.0,8.298930060940351e-05,8.298930060940351e-05,0.0,0.0,0.0,0.0024896790182821053,0.6639144048752281,0.1843808049217999,0.23754876842529862,0.0,0.0019917432146256842
0.23541959438212465,0.00011927135961368902,0.10412389694275051,0.10412389694275051,0.0,0.0,1.987859969273471e-05,1.987859969273471e-05,0.0,0.0,0.0,0.0005963567980684451,0.9541708769095122,0.06461198292501016,0.09096621856520148,0.0,0.0014312563153642682
0.20905583437336472,0.0003354551288412067,0.14972199540785205,0.1157739397639275,0.03394805564392456,0.38547707887369376,0.00018450030241263347,6.150022380441276e-05,0.0001537503750107295,0.0001230000786082207,0.0022140036289516017,0.004428007257903203,0.7380012096505338,0.46118992332987335,0.11551663084517498,0.0,0.004428007257903203
0.3845601599841972,0.0002448363674319907,0.15799780463121227,0.15799780463121227,0.0,0.40773375861094163,4.08061428507876e-05,4.08061428507876e-05,0.0,0.00010201523470878528,0.0022035273068879164,0.0004896727348639814,0.4407054613775833,0.634466760504972,0.19788096922012754,0.0,0.002938036409183889
0.4284627257421903,0.000116731243706301,0.11270401579843362,0.10227174454840149,0.01043227125003212,0.0,5.83656218531505e-05,5.83656218531505e-05,9.72756473177718e-06,0.0,0.0,0.001050581193356709,0.8754843277972575,0.12080894667087194,0.10990204373257391,0.0,0.001400774924475612
0.12497945858537055,0.00016273262413689818,0.05474488208589392,0.05474488208589392,0.0,0.0,0.00012204946810267363,0.00012204946810267363,0.0,0.0,0.0,0.0014645936172320835,0.976395744821389,0.1542210787702135,0.035317479482962155,0.0,0.001952791489642778
0.4805100300833425,0.0004283647992551526,0.37632704344163664,0.04416441080320623,0.33216263263843043,0.08466549339167512,0.0004283647992551526,7.139427599745852e-05,0.00039266787543882297,3.569692381632963e-05,0.0004283647992551526,0.016706227170950952,0.6425471988827289,0.23253222697899092,0.20197262180069167,0.0,0.005140377591061831
0.007104809214827691,0.0002496276377865684,0.024962763778656843,0.024962763778656843,0.0,0.0,2.0802219939668107e-05,2.0802219939668107e-05,0.0,0.0,0.0,0.0002496276377865684,0.9985105511462736,0.03139546056384971,0.026175334522502577,0.0,0.002995531653438821
0.31062043032748593,0.00010288785205429379,0.2325687296620462,0.13954988037680027,0.09301884928524592,0.0,8.57398424159608e-05,4.2869972651906424e-05,7.716588904072034e-05,0.0,0.0,0.0025721963013573446,0.8745467424614971,0.2251114851251427,0.076057261528723,0.0,0.0012346542246515254
0.47765782778568844,0.0004459926002479822,0.441844869065676,0.21496843331952742,0.22687643574614855,0.0,0.00033449445018598665,0.00011149815006199555,0.0002601622014804562,0.0,0.0,0.005797903803223769,0.624389640347175,0.2253677890650825,0.19548926809297076,0.0,0.005351911202975786
0.6459746355923632,0.00028969326394042154,0.013224497498880243,0.013224497498880243,0.0,0.0,2.414100876394715e-05,2.414100876394715e-05,0.0,0.0,0.0,0.00028969326394042154,0.7242331598510539,0.1572299471385872,0.18198850401376734,0.0,0.0034763191672850585
0.3009202823446428,8.79479634520577e-05,0.011142127489741189,0.003771208672824234,0.007370918816916956,0.013574006881253462,2.9315958501364745e-05,7.328967638350324e-06,2.1986990863014423e-05,7.328967638350324e-06,8.79479634520577e-05,0.00043973981726028844,0.9234536162466057,0.22122745035162378,0.08579359119471165,0.0,0.0010553755614246922
0.6251495737309974,0.0003334635632063884,0.10040587888144356,0.02767747574613024,0.07272840313531331,0.0,0.00019452030071587218,5.5577371688919145e-05,0.00011115440991427508,0.0,0.0,0.003334635632063884,0.6502539482524574,0.19573445688883057,0.3631552492429109,0.0,0.004001562758476661
0.03564661936173937,8.178416046452452e-05,0.1346298135902817,0.08369954550260368,0.050930268087678005,0.0,8.178416046452452e-05,4.7707399676252485e-05,6.133812034839339e-05,0.0,0.0,0.0026988772953293093,0.9814099255742943,0.08635061235021456,0.019351715870821417,0.0,0.0009814099255742942
0.00423719746186826,0.0006630584523444463,0.05281923631375859,0.0,0.05281923631375859,0.0,0.0006630584523444463,0.0,0.0006630584523444463,0.0,0.0,0.007956701428133355,0.9945876785166694,0.05032367525996837,0.05037105343862219,0.0,0.007956701428133355
0.3470088925719283,0.00034823390283062784,0.2353921889573912,0.0,0.2353921889573912,0.0,0.00034823390283062784,0.0,0.00034823390283062784,0.0,0.0,0.004178806833967534,0.34823390283062783,0.6447907340731303,0.4813612280903953,2.901937582458471e-05,0.004178806833967534
0.00960051409484667,0.0004921309700989889,0.09505017556491871,0.0,0.09505017556491871,0.0,0.0002050547349182354,0.0,0.0002050547349182354,0.0,0.0,0.0024606548504949445,0.9842619401979777,0.10849704900178037,0.03541623626742485,0.00012303274252474722,0.005905571641187867
0.0005871370438040428,8.181264637176282e-05,0.0029677985390951164,0.0029677985390951164,0.0,0.0,8.332734355067835e-06,8.332734355067835e-06,0.0,0.0,0.0,9.999321223366295e-05,0.9999321223366295,0.007693836124930673,0.007559006777452985,0.0,0.0011999185468039553
0.09334787973412167,8.894539649587987e-05,0.11764540758320542,0.09754730579099641,0.020098101792209014,0.06886690147109281,7.412113409810105e-05,6.67090473719099e-05,3.7060611521748774e-05,2.2236349123969967e-05,0.0005336723789752792,0.0024904711018846363,0.9783993614546785,0.07136849021386706,0.02042676312629237,0.0,0.0010673447579505585
0.4460971778644244,0.00026734949169508694,0.0,0.0,0.0,0.4590233664475848,0.0,0.0,0.0,4.455833773234506e-05,0.0013367474584754346,0.0,0.48122908505115647,0.5793413124408783,0.15187137649079396,2.227903519142668e-05,0.003208193900341043
0.008445899463478363,0.00010464656686258453,0.05963807845498692,0.05963807845498692,0.0,0.0,1.7441129359286376e-05,1.7441129359286376e-05,0.0,0.0,0.0,0.00031393970058775356,0.994142385194553,0.06634592914643976,0.00962883691752761,8.720512356359756e-06,0.0012557588023510142
0.4472080997442435,0.00011451118907656857,0.01726828731274654,0.01726828731274654,0.0,0.1899968859031221,1.9085236349824455e-05,1.9085236349824455e-05,0.0,4.7713033618966594e-05,0.0005725559453828428,0.00022902237815313714,0.8588339180742642,0.11342612776944415,0.11334126100797334,0.0,0.0013741342689188227
0.6427535181425277,0.0003431524267697431,0.043432802656246376,0.043432802656246376,0.0,0.06215841714426181,8.578810669243577e-05,8.578810669243577e-05,0.0,2.8595921180003e-05,0.0003431524267697431,0.0013726097070789723,0.7206200962164605,0.16593391725422266,0.17995818907690056,0.0,0.004117829121236917
0.45716880872407106,0.00040481147251300283,0.20198473232508787,0.0,0.20198473232508787,0.029251415900389814,0.00040481147251300283,0.0,0.00040481147251300283,3.3734154438926063e-05,0.00040481147251300283,0.004857737670156034,0.4048114725130028,0.33579333724527405,0.6571666648107214,0.0,0.004857737670156034
0.07005920546420509,0.00010472906067864017,0.023480255404151124,0.015512468467720182,0.007967786936430944,0.0,6.10919171528532e-05,8.727386813533122e-06,4.363714352578696e-05,0.0,0.0,0.0009425615461077615,0.9949260764470816,0.05952139963527101,0.028514626070282267,0.0,0.001256748728143682
0.06584156110811337,0.0001975361383546639,0.0,0.0,0.0,0.16469498481976771,0.0,0.0,0.0,2.0119336550436467e-05,0.0004828660086745098,0.0,0.7242990130117648,0.6653597257422232,0.03491643824454594,4.389686598259102e-05,0.0028971960520470593
0.5993561386893068,0.000247589954260112,0.0,0.0,0.0,0.1404413901016096,0.0,0.0,0.0,2.0632413658357915e-05,0.000495179908520224,0.0,0.742769862780336,0.21582746127432031,0.15083347978550993,0.0,0.002971079451121344
0.4699647106827796,0.000160106535435225,0.06558444011033121,0.05633668662359262,0.009247753486738597,0.30039847208878073,9.339542563503611e-05,9.339542563503611e-05,1.3342157917423606e-05,4.002663385880625e-05,0.0006404261417409,0.0019212784252227,0.800532677176125,0.09288398932356859,0.17845286874803917,0.0,0.0019212784252227
0.6778120958557895,0.00016978147110100958,0.0,0.0,0.0,0.05922561098116064,0.0,0.0,0.0,9.903913488176522e-05,0.0015280332399090861,0.0,0.6791258844040383,0.17957417076457463,0.20880065999502068,0.0,0.002037377653212115
0.006916438992580448,0.00016533347702872163,0.0754515855768274,0.0,0.0754515855768274,0.0,0.00016533347702872163,0.0,0.00015155574238748717,0.0,0.0,0.002314668678402103,0.9920008621723299,0.061338087907773044,0.026996909639677675,5.511110389841487e-05,0.0019840017243446598
0.21197085255121026,0.00013934742159739627,0.034276678764527536,0.034276678764527536,0.0,0.38915219577650756,2.3224616715373248e-05,2.3224616715373248e-05,0.0,3.483685539934907e-05,0.0004180422647921888,0.00027869484319479254,0.8360845295843776,0.3151374716725625,0.05410275246868868,0.0,0.0016721690591687552
0.6024977049723844,0.00016635761261364957,0.11224647195880778,0.11224647195880778,0.0,0.2803054922496359,4.158940315341239e-05,4.158940315341239e-05,0.0,2.7726324221479134e-05,0.0013308609009091965,0.0019962913513637947,0.6654304504545983,0.18949106849125796,0.23347908407631274,0.0,0.0019962913513637947
0.5688739870350713,0.0006136442695877833,0.0,0.0,0.0,0.2472827865305276,0.0,0.0,0.0,0.00020454788531450456,0.0030682213479389167,0.0,0.6136442695877833,0.44180806908139647,0.20836480974025764,0.0,0.0073637312350534
0.025149186742917936,0.0006273303924493304,0.14114933830109933,0.0,0.14114933830109933,0.0,0.0006273303924493304,0.0,0.0006273303924493304,0.0,0.0,0.007527964709391964,0.9409955886739955,0.2042452894327251,0.17949339479132767,0.00010455527451835254,0.007527964709391964
0.2653781782073919,0.00011883984737404947,0.05290750005092683,0.05290750005092683,0.0,0.0,1.9806680842290704e-05,1.9806680842290704e-05,0.0,0.0,0.0,0.0004753593894961979,0.9507187789923959,0.12394898264034987,0.0688781083412434,0.0,0.0014260781684885938
0.031221184716995323,0.0005397597257397725,0.3720779693414548,0.0,0.3720779693414548,0.0,0.0005397597257397725,0.0,0.0005397597257397725,0.0,0.0,0.01295423341775454,0.8096395886096588,0.24496585636995657,0.08003749907491435,0.00017991972866001558,0.00647711670887727
0.3494126921273516,0.00041076924785118945,2.0538462392559475e-05,2.0538462392559475e-05,0.0,0.6985683897609389,3.4230633731183174e-05,3.4230633731183174e-05,0.0,0.00013692294569398052,0.0028753847349583263,0.00041076924785118945,0.41076924785118946,0.44538934299703004,0.15092053875607453,0.0,0.004929230974214274
0.6323500495907705,0.00023690970134513517,0.0,0.0,0.0,0.033674658854551794,0.0,0.0,0.0,3.948502919408965e-05,0.00047381940269027034,0.0,0.7107291040354056,0.15228012155301374,0.26583072250317297,0.0,0.002842916416141622
0.25866127800767946,0.000284874890873174,0.06180075882602638,0.06180075882602638,0.0,0.28829280386087647,4.74792434371593e-05,4.74792434371593e-05,0.0,4.74792434371593e-05,0.0014243744543658702,0.0008546246726195222,0.911599650794157,0.06324882347631726,0.08552230494790523,0.0,0.0034184986904780886
0.5850171663300449,0.00046627207630286333,0.16866459816103477,0.16866459816103477,0.0,0.09264208065873547,7.771216814116933e-05,7.771216814116933e-05,0.0,3.885585093454651e-05,0.00046627207630286333,0.0009325441526057267,0.699408114454295,0.24973850217828567,0.20175036945309943,0.0,0.00559526491563436
0.26541496442695633,0.0002571249592748569,0.2585442890500541,0.11943454358317103,0.13910974546688307,0.0,0.0002571249592748569,0.00012856247963742844,0.0002142707136873943,0.0,0.0,0.008485123656070277,0.7713748778245707,0.4798634062288259,0.06102305055651768,0.0,0.0030854995112982826
0.3676696798434655,8.730053900885767e-05,0.0,0.0,0.0,0.039772514528288685,0.0,0.0,0.0,7.275015817225136e-06,8.730053900885767e-05,0.0,0.9166556595930055,0.11246817036293304,0.1016334257428172,0.0,0.001047606468106292
0.6195812219185287,0.000401468325821132,0.0,0.0,0.0,0.014646300015927798,0.0,0.0,0.0,3.345555999565239e-05,0.000401468325821132,0.0,0.7226429864780376,0.22024126436800437,0.21251343950670104,0.0,0.004817619909853584
0.21553274955778123,0.00035807518784881996,0.3522636275500336,0.21619505616748202,0.13606857138255157,0.0,0.00023871691125760926,0.00014919811429540427,8.951879696220499e-05,0.0,0.0,0.005371127817732299,0.8593804508371679,0.13943847462550207,0.07858521996349684,0.0,0.004296902254185839
